pr,url,art,pfadImReview,auditZuordnung,zuordnungTyp,threadId,isResolved,technischerStatus,fixCommit,testOderGegenbeleg,kurztext,abschlussgruppe,abschlussstatus,abschlussnachweis
916,https://github.com/Sturmi77/correlcore/pull/916#pullrequestreview-5228216007,Review/Antwort,,AUD-13,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,<!-- CURSOR_AUTOMATION_ID: 8040bfce-1dbd-47b2-9b9d-3569b54c343f | RUN_ID: bc-dd72e56c-f0f8-4106-afce-03e7c8b694aa --> ## Risk assessment: Low (re-evaluated after push) **Code revie,PR#916:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/916#pullrequestreview-5228216007 | AUD-13 -> A04/A06 | https://github.com/Sturmi77/correlcore/issues/979 | https://github.com/Sturmi77/correlcore/pull/993 | https://github.com/Sturmi77/correlcore/issues/980 | https://github.com/Sturmi77/correlcore/pull/994
915,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5227437546,Review/Antwort,,AUD-13,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#915:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5227437546 | AUD-13 -> A04/A06 | https://github.com/Sturmi77/correlcore/issues/979 | https://github.com/Sturmi77/correlcore/pull/993 | https://github.com/Sturmi77/correlcore/issues/980 | https://github.com/Sturmi77/correlcore/pull/994
915,https://github.com/Sturmi77/correlcore/pull/915#discussion_r4030060419,Inline,apps/web/src/lib/components/trends/TrendsComparePanel.svelte,AUD-13,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFp7p,true,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub></sub> Include marker kind in the rendered key** When both overlays are enabled and a coincidence an,PR#915:historical-inline,historischer Inline-Kontext; in AUD-13 / A04/A06 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/979 | https://github.com/Sturmi77/correlcore/pull/993 | https://github.com/Sturmi77/correlcore/issues/980 | https://github.com/Sturmi77/correlcore/pull/994
915,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5227488668,Review/Antwort,,AUD-13,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,### 💡 Codex Review Here are some automated review suggestions for this pull request. **Reviewed commit:** `004ad416dc` <details> <summary>ℹ️ About Codex in GitHub</summary> <br/>,PR#915:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5227488668 | AUD-13 -> A04/A06 | https://github.com/Sturmi77/correlcore/issues/979 | https://github.com/Sturmi77/correlcore/pull/993 | https://github.com/Sturmi77/correlcore/issues/980 | https://github.com/Sturmi77/correlcore/pull/994
915,https://github.com/Sturmi77/correlcore/pull/915#discussion_r4030450989,Inline,apps/web/src/lib/components/trends/TrendsComparePanel.svelte,AUD-13,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFp7p,true,offen – Fix/Regressionstest prüfen,,,"Fixed in the follow-up commit: EventMarkerLayer each-keys now include `marker.kind`, so after bucket remaps strip `endDate` both A∩B and Lag-1 markers remain distinct in the SVG. A",PR#915:historical-inline,historischer Inline-Kontext; in AUD-13 / A04/A06 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/979 | https://github.com/Sturmi77/correlcore/pull/993 | https://github.com/Sturmi77/correlcore/issues/980 | https://github.com/Sturmi77/correlcore/pull/994
915,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5227939021,Review/Antwort,,AUD-13,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#915:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5227939021 | AUD-13 -> A04/A06 | https://github.com/Sturmi77/correlcore/issues/979 | https://github.com/Sturmi77/correlcore/pull/993 | https://github.com/Sturmi77/correlcore/issues/980 | https://github.com/Sturmi77/correlcore/pull/994
915,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5227939881,Review/Antwort,,AUD-13,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,<details> <summary>Stale comment</summary> <blockquote> ## Risk assessment: **Low** (re-evaluated after synchronize) **Review required:** No **Approval:** Previous Low-risk approva,PR#915:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5227939881 | AUD-13 -> A04/A06 | https://github.com/Sturmi77/correlcore/issues/979 | https://github.com/Sturmi77/correlcore/pull/993 | https://github.com/Sturmi77/correlcore/issues/980 | https://github.com/Sturmi77/correlcore/pull/994
915,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5228173912,Review/Antwort,,AUD-13,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,<details> <summary>Stale comment</summary> <blockquote> ## Risk assessment: **Low** (re-evaluated after synchronize) **Review required:** No **Approval:** Previous Low-risk approva,PR#915:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5228173912 | AUD-13 -> A04/A06 | https://github.com/Sturmi77/correlcore/issues/979 | https://github.com/Sturmi77/correlcore/pull/993 | https://github.com/Sturmi77/correlcore/issues/980 | https://github.com/Sturmi77/correlcore/pull/994
915,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5232725805,Review/Antwort,,AUD-13,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,<!-- CURSOR_AUTOMATION_ID: 8040bfce-1dbd-47b2-9b9d-3569b54c343f | RUN_ID: bc-0d371430-e5a3-4889-881b-7d67b64e8a68 --> ## Risk assessment: **Low** (re-evaluated after synchronize) *,PR#915:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/915#pullrequestreview-5232725805 | AUD-13 -> A04/A06 | https://github.com/Sturmi77/correlcore/issues/979 | https://github.com/Sturmi77/correlcore/pull/993 | https://github.com/Sturmi77/correlcore/issues/980 | https://github.com/Sturmi77/correlcore/pull/994
914,https://github.com/Sturmi77/correlcore/pull/914#pullrequestreview-5227233508,Review/Antwort,,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,"<details> <summary>Stale comment</summary> <blockquote> ## Risk assessment: **Medium** — review required, not approved Assessment is based on the diff (8 files, +801/−5), not on PR",PR#914:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/914#pullrequestreview-5227233508 | AUD-20 -> A08 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4029909608,Inline,apps/web/src/routes/insights/+page.svelte,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRoG,true,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub> Open the base sheet before loading optional partner data** When either the co-occurrence or t,PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4029909618,Inline,apps/web/src/routes/insights/+page.svelte,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRoN,true,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub> Fetch presence dates for every rendered window cell** For an event whose onset falls within t,PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4029909625,Inline,apps/web/src/lib/utils/esmPartner.ts,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRoR,true,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub> Preserve the stable slug when resolving ordinary subjects** When a stored tag insight still r,PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4029909633,Inline,apps/web/src/lib/components/trends/EventAlignedSmallMultiplesSheet.svelte,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRoW,true,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub> Preserve T0 and lag strokes on partner-hit cells** When the partner is present at T0—a common,PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4029909639,Inline,apps/web/src/lib/components/trends/EventAlignedSmallMultiplesSheet.svelte,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRoa,true,offen – Fix/Regressionstest prüfen,,,"**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub> Include partner hits in the cell's accessible name** For a partner-hit cell, the explicit `ar",PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#pullrequestreview-5227313034,Review/Antwort,,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,### 💡 Codex Review Here are some automated review suggestions for this pull request. **Reviewed commit:** `d358d57630` <details> <summary>ℹ️ About Codex in GitHub</summary> <br/>,PR#914:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/914#pullrequestreview-5227313034 | AUD-20 -> A08 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4029909646,Inline,apps/web/src/routes/insights/+page.svelte,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRoe,true,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub> Keep partner lookup on the event-window request range** If the analysis range changes while `,PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4029909652,Inline,apps/web/src/routes/insights/+page.svelte,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRok,true,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub> Do not treat a failed presence fetch as an empty timeline** When the tag-heatmap request fail,PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4030538923,Inline,apps/web/src/routes/insights/+page.svelte,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRoG,true,offen – Fix/Regressionstest prüfen,,,Fixed in c7bc2922: event windows render immediately (exploreEventsLoading cleared after etchInsightEventWindows); partner co-occurrence/heatmap loads asynchronously via oid ensureE,PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4030538944,Inline,apps/web/src/lib/utils/esmPartner.ts,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRoR,true,offen – Fix/Regressionstest prüfen,,,Fixed in c7bc2922: esolveEsmAlignSubject now reads payload.tag_slug / payload.symptom_slug for ordinary tag/symptom insights so copy-on-write overrides still match co-occurrence ro,PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4030538948,Inline,apps/web/src/lib/components/trends/EventAlignedSmallMultiplesSheet.svelte,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRoa,true,offen – Fix/Regressionstest prüfen,,,"Fixed in c7bc2922: partner-on-day localized text is appended to each hit cell's ria-label, not only <title>.",PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4030538993,Inline,apps/web/src/lib/components/trends/EventAlignedSmallMultiplesSheet.svelte,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRoW,true,offen – Fix/Regressionstest prüfen,,,Fixed in c7bc2922: removed .esm__cell--partner stroke override; partner presence uses the corner esm__partner-mark glyph only so T0/lag strokes stay authoritative.,PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#discussion_r4030538999,Inline,apps/web/src/routes/insights/+page.svelte,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86jFRok,true,offen – Fix/Regressionstest prüfen,,,"Fixed in c7bc2922: when tag heatmap fetch fails, candidates remain in the picker but default partner/overlay stay null ( agPresenceAvailable gate) instead of implying zero partner",PR#914:historical-inline,historischer Inline-Kontext; in AUD-20 / A08 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#pullrequestreview-5228036411,Review/Antwort,,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#914:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/914#pullrequestreview-5228036411 | AUD-20 -> A08 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#pullrequestreview-5228036450,Review/Antwort,,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#914:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/914#pullrequestreview-5228036450 | AUD-20 -> A08 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
914,https://github.com/Sturmi77/correlcore/pull/914#pullrequestreview-5228036455,Review/Antwort,,AUD-20,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#914:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/914#pullrequestreview-5228036455 | AUD-20 -> A08 | https://github.com/Sturmi77/correlcore/issues/982 | https://github.com/Sturmi77/correlcore/pull/996
